model_name,phase,cond_id,condition,rank,alpha,pair_type,stratum,label,n_seeds,n_items,n_audit,absC_pre_mean,absC_post_mean,W,L,U,D,D_lo,D_hi,R,R_lo,R_hi,X_den,X_num,X_reverse_num,X_reverse_den,X,X_lo,X_hi,energy_audit_mean,energy_gen_mean,opt_acc,opt_acc_pre,d_opt_acc,d_opt_acc_lo,d_opt_acc_hi,gen_acc_attempted,gen_acc_attempted_pre,d_gen_acc_attempted,d_gen_acc_attempted_lo,d_gen_acc_attempted_hi,validity,validity_pre,d_validity,d_validity_lo,d_validity_hi,gen_acc_usable,gen_acc_usable_n,gen_acc_usable_pre,flip_attempted_num,flip_attempted_den,flip_attempted,flip_usable_den,flip_usable
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,demographic,crows_pairs,exploratory,1,1,1,0.03125,0.03125,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.0014229122625200568,0.0015521149004149013,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,identity,pooled,exploratory,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,2,,,,0.001237978348438341,0.0012333067258914654,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,identity,bbq,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.0008812239647544393,0.0008732870020987637,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,identity,crows_pairs,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.0015947327321222426,0.0015933264496841672,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,neutral,pooled,exploratory,1,1,1,0.015625,0.015625,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.0019720586023127045,0.0013872140457067764,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,neutral,bbq,exploratory,1,1,1,0.015625,0.015625,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.0019720586023127045,0.0013872140457067764,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,demographic,pooled,exploratory,2,2,2,0.0390625,0.046875,0.5,0.5,0.0,-0.0078125,-0.03125,0.015625,-0.19999999999999996,-0.6666666666666667,0.5,0,0,0,2,,,,0.00278725839723226,0.002936506078784414,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,demographic,bbq,exploratory,1,1,1,0.046875,0.078125,0.0,1.0,0.0,-0.03125,,,-0.6666666666666667,,,0,0,0,1,,,,0.0027396601738304297,0.002671950472261976,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,demographic,crows_pairs,exploratory,1,1,1,0.03125,0.015625,1.0,0.0,0.0,0.015625,,,0.5,,,0,0,0,1,,,,0.0028348566206340903,0.0032010616853068528,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,pooled,exploratory,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,2,,,,0.0029262479842563634,0.0029218466270472133,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,bbq,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.0025196375046595536,0.0024872498216250206,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,crows_pairs,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.003332858463853173,0.003356443432469406,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,neutral,pooled,exploratory,1,1,1,0.015625,0.078125,0.0,1.0,0.0,-0.0625,,,-4.0,,,0,0,0,1,,,,0.00436913774084067,0.0033409176402015867,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,neutral,bbq,exploratory,1,1,1,0.015625,0.078125,0.0,1.0,0.0,-0.0625,,,-4.0,,,0,0,0,1,,,,0.00436913774084067,0.0033409176402015867,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,pooled,exploratory,2,2,2,0.0390625,0.0546875,0.5,0.5,0.0,-0.015625,-0.046875,0.015625,-0.3999999999999999,-1.0,0.5,0,0,0,2,,,,0.003978058871426712,0.00412025214671665,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,bbq,exploratory,1,1,1,0.046875,0.09375,0.0,1.0,0.0,-0.046875,,,-1.0,,,0,0,0,1,,,,0.003586052098792922,0.0036661220703544314,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,crows_pairs,exploratory,1,1,1,0.03125,0.015625,1.0,0.0,0.0,0.015625,,,0.5,,,0,0,0,1,,,,0.004370065644060502,0.004574382223078868,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,pooled,exploratory,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,2,,,,0.004135459851620079,0.004132466943181131,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,bbq,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.003646094681103002,0.003624693798597355,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,crows_pairs,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.0046248250221371575,0.004640240087764907,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,neutral,pooled,exploratory,1,1,1,0.015625,0.078125,0.0,1.0,0.0,-0.0625,,,-4.0,,,0,0,0,1,,,,0.006755691443605539,0.005052693372191518,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,neutral,bbq,exploratory,1,1,1,0.015625,0.078125,0.0,1.0,0.0,-0.0625,,,-4.0,,,0,0,0,1,,,,0.006755691443605539,0.005052693372191518,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,demographic,pooled,exploratory,2,2,2,0.0390625,0.0078125,1.0,0.0,0.0,0.03125,0.03125,0.03125,0.8,0.6666666666666667,1.0,0,0,0,2,,,,0.005915696582879582,0.006144294969343594,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,demographic,bbq,exploratory,1,1,1,0.046875,0.015625,1.0,0.0,0.0,0.03125,,,0.6666666666666667,,,0,0,0,1,,,,0.0061232111875070445,0.005880242022370785,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,demographic,crows_pairs,exploratory,1,1,1,0.03125,0.0,1.0,0.0,0.0,0.03125,,,1.0,,,0,0,0,1,,,,0.00570818197825212,0.006408347916316403,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,identity,pooled,exploratory,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,2,,,,0.006203338324199082,0.006174464544504019,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,identity,bbq,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.005691319026767159,0.0056525654417248095,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,identity,crows_pairs,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.006715357621631005,0.006696363647283229,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,neutral,pooled,exploratory,1,1,1,0.015625,0.1875,0.0,1.0,0.0,-0.171875,,,-11.0,,,0,0,0,1,,,,0.015021214331489943,0.009312308389312048,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,neutral,bbq,exploratory,1,1,1,0.015625,0.1875,0.0,1.0,0.0,-0.171875,,,-11.0,,,0,0,0,1,,,,0.015021214331489943,0.009312308389312048,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,identity_alpha0_r1_a0,identity_alpha0,1,0.0,demographic,pooled,exploratory,2,2,2,0.0390625,0.0390625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,,,,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,identity_alpha0_r1_a0,identity_alpha0,1,0.0,demographic,bbq,exploratory,1,1,1,0.046875,0.046875,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,identity_alpha0_r1_a0,identity_alpha0,1,0.0,demographic,crows_pairs,exploratory,1,1,1,0.03125,0.03125,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,identity_alpha0_r1_a0,identity_alpha0,1,0.0,identity,pooled,exploratory,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,2,,,,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,identity_alpha0_r1_a0,identity_alpha0,1,0.0,identity,bbq,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,identity_alpha0_r1_a0,identity_alpha0,1,0.0,identity,crows_pairs,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,identity_alpha0_r1_a0,identity_alpha0,1,0.0,neutral,pooled,exploratory,1,1,1,0.015625,0.015625,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,identity_alpha0_r1_a0,identity_alpha0,1,0.0,neutral,bbq,exploratory,1,1,1,0.015625,0.015625,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a0.8_matched,leace_faithful,1,0.7999999999999999,demographic,pooled,exploratory,2,2,2,0.0390625,0.03125,0.5,0.0,0.5,0.0078125,0.0,0.015625,0.19999999999999996,0.0,0.33333333333333337,0,0,0,2,,,,0.004323067822046782,0.0036790481736382187,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a0.8_matched,leace_faithful,1,0.7999999999999999,demographic,bbq,exploratory,1,1,1,0.046875,0.03125,1.0,0.0,0.0,0.015625,,,0.33333333333333337,,,0,0,0,1,,,,0.004712522357005306,0.00359842158617784,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a0.8_matched,leace_faithful,1,0.7999999999999999,demographic,crows_pairs,exploratory,1,1,1,0.03125,0.03125,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.003933613287088258,0.0037596747610985975,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a0.8_matched,leace_faithful,1,0.7999999999999999,identity,pooled,exploratory,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,2,,,,0.0032517644213659355,0.0032199089176731463,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a0.8_matched,leace_faithful,1,0.7999999999999999,identity,bbq,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.0028525741064688733,0.002818035529175517,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a0.8_matched,leace_faithful,1,0.7999999999999999,identity,crows_pairs,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.0036509547362629977,0.003621782306170776,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a0.8_matched,leace_faithful,1,0.7999999999999999,neutral,pooled,exploratory,1,1,1,0.015625,0.078125,0.0,1.0,0.0,-0.0625,,,-4.0,,,0,0,0,1,,,,0.00860382972136586,0.005227031477454942,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a0.8_matched,leace_faithful,1,0.7999999999999999,neutral,bbq,exploratory,1,1,1,0.015625,0.078125,0.0,1.0,0.0,-0.0625,,,-4.0,,,0,0,0,1,,,,0.00860382972136586,0.005227031477454942,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a1,leace_faithful,1,1.0,demographic,pooled,exploratory,2,2,2,0.0390625,0.046875,0.0,0.5,0.5,-0.0078125,-0.015625,0.0,-0.19999999999999996,-0.33333333333333326,0.0,0,0,0,2,,,,0.0066903594979541,0.005728126730901588,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a1,leace_faithful,1,1.0,demographic,bbq,exploratory,1,1,1,0.046875,0.0625,0.0,1.0,0.0,-0.015625,,,-0.33333333333333326,,,0,0,0,1,,,,0.007259741706094442,0.00563560643021541,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a1,leace_faithful,1,1.0,demographic,crows_pairs,exploratory,1,1,1,0.03125,0.03125,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.006120977289813758,0.0058206470315877645,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a1,leace_faithful,1,1.0,identity,pooled,exploratory,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,2,,,,0.005080117784291439,0.005051312043601914,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a1,leace_faithful,1,1.0,identity,bbq,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.004533406519890893,0.004498076512018819,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a1,leace_faithful,1,1.0,identity,crows_pairs,exploratory,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,0,0,1,,,,0.005626829048691987,0.005604547575185009,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a1,leace_faithful,1,1.0,neutral,pooled,exploratory,1,1,1,0.015625,0.125,0.0,1.0,0.0,-0.109375,,,-7.0,,,0,0,0,1,,,,0.012522946024008354,0.007728599454328012,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_faithful_r1_a1,leace_faithful,1,1.0,neutral,bbq,exploratory,1,1,1,0.015625,0.125,0.0,1.0,0.0,-0.109375,,,-7.0,,,0,0,0,1,,,,0.012522946024008354,0.007728599454328012,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_sequential_r1_a0.4_matched,leace_sequential,1,0.39999999999999997,demographic,pooled,exploratory,2,2,2,0.0390625,0.0703125,0.0,0.5,0.5,-0.03125,-0.0625,0.0,-0.8,-2.0,0.0,0,0,0,2,,,,0.0031152250730740205,0.0033070394622968582,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0,2,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_sequential_r1_a0.4_matched,leace_sequential,1,0.39999999999999997,demographic,bbq,exploratory,1,1,1,0.046875,0.046875,0.0,0.0,1.0,0.0,,,0.0,,,0,0,0,1,,,,0.00377349427864848,0.0040144106765968215,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
llama-3.1-8b-instruct,dev,leace_sequential_r1_a0.4_matched,leace_sequential,1,0.39999999999999997,demographic,crows_pairs,exploratory,1,1,1,0.03125,0.09375,0.0,1.0,0.0,-0.0625,,,-2.0,,,0,0,0,1,,,,0.002456955867499561,0.002599668247996895,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,,0,1,0.0,0,0.0
