layer,dim,rank_in_layer,mean_abs,ratio_to_median,cv_across_prompts,bos_ratio,qualifies_ratio,in_old_top_variance,selected,n_stable_candidates,cv_max,ratio_min
13,2953,1,17.575938588592397,19.499975685742235,0.4404249381191784,55.449227784144,False,False,True,2918,0.5,50.0
13,1660,2,13.023512773169756,14.449196049455612,0.45412532933321215,38.134345702561326,False,False,True,2918,0.5,50.0
13,1043,3,11.972889291562385,13.283560869123866,0.4774805530861986,45.37038671814596,False,False,True,2918,0.5,50.0
13,1288,4,11.29389347577336,12.530235416154865,0.45137993836604134,36.85520486121745,False,False,True,2918,0.5,50.0
13,2604,5,10.750730660398627,11.927612595198887,0.39050626981818903,42.97809214107728,False,False,True,2918,0.5,50.0
14,2953,1,17.88445341035917,19.778813096887077,0.4285115434790687,56.5057096508033,False,False,True,2965,0.5,50.0
14,1660,2,13.365083934349073,14.780742307091268,0.43342022054919066,39.66113296346291,False,False,True,2965,0.5,50.0
14,1043,3,11.92746179710047,13.19084414782645,0.47442072689325543,48.03849321994898,False,False,True,2965,0.5,50.0
14,1288,4,11.608765493946159,12.838390848297214,0.4383465068887106,36.281158404534125,False,False,True,2965,0.5,50.0
14,2604,5,11.056354795513732,12.227467623174373,0.3842584166360559,46.65609053736052,False,False,True,2965,0.5,50.0
15,2953,1,18.45212119450645,19.69838524172036,0.40908217964042304,54.037561722236596,False,False,True,3081,0.5,50.0
15,1660,2,14.781486573322507,15.779834410220056,0.3837750579127075,40.129511665439196,False,False,True,3081,0.5,50.0
15,1288,3,12.682118136583469,13.538673743905674,0.4086990687275972,35.58912880928633,False,False,True,3081,0.5,50.0
15,1043,4,12.234688622941187,13.061024652219391,0.4667933854400104,46.99846706648161,False,False,True,3081,0.5,50.0
15,2604,5,11.505520012485341,12.282607686304088,0.3734302383059421,46.13109047382934,False,False,True,3081,0.5,50.0
16,2953,1,18.83178021847943,19.741342766620313,0.39846373126385715,53.24705458106639,False,False,True,3185,0.5,50.0
16,1660,2,15.14817860524892,15.879825628102498,0.37255418553994124,40.369352381105024,False,False,True,3185,0.5,50.0
16,1288,3,13.230895516972177,13.86993903282597,0.39184498536843554,35.42596580777975,False,False,True,3185,0.5,50.0
16,1043,4,12.302841623369577,12.897060749044424,0.46246760881710924,45.784473657252605,False,False,True,3185,0.5,50.0
16,2604,5,11.812005905877978,12.382517990543388,0.3665292694990853,46.71483932115213,False,False,True,3185,0.5,50.0
17,2953,1,19.28321775582274,19.555774007445663,0.383263998366419,50.519737777970015,False,False,True,3284,0.5,50.0
17,1660,2,15.170679401436235,15.385107489351178,0.3677413359048144,39.475180588570005,False,False,True,3284,0.5,50.0
17,1288,3,13.373684325114988,13.562713008823177,0.389305664048379,34.163651793897294,False,False,True,3284,0.5,50.0
17,2604,4,12.261266645951704,12.43457199983439,0.355987591041861,46.78962477598328,False,False,True,3284,0.5,50.0
17,1043,5,12.183344976692144,12.355548956397422,0.4619773119149267,43.51904141315377,False,False,True,3284,0.5,50.0
18,392,1,25.438046099950395,24.66542133847743,0.4870837743899911,79.97000307719755,False,False,True,3393,0.5,50.0
18,2953,2,20.144845173272905,19.53298976048866,0.3563553846925959,47.73595894506556,False,False,True,3393,0.5,50.0
18,1660,3,16.32353539581079,15.8277438718852,0.3384036073759434,39.72441422938996,False,False,True,3393,0.5,50.0
