model_name,target,predictor,decline_frac,coverage,n_declined,adverse_avoided_frac,loss_remaining_rate,precision_declined,suppression_coverage
gemma-2-2b-it,new_error,2_baseline,0.85,0.15000000000000002,188,1.0,0.0,0.0797872340425532,0.08620689655172414
gemma-2-2b-it,new_error,2_baseline,0.9,0.09999999999999998,199,1.0,0.0,0.07537688442211055,0.06896551724137931
gemma-2-2b-it,new_error,2_baseline,0.95,0.050000000000000044,210,1.0,0.0,0.07142857142857142,0.05172413793103448
gemma-2-2b-it,new_error,2_baseline,1.0,0.0,221,1.0,0.0,0.06787330316742081,0.0
gemma-2-2b-it,new_error,3_audit_only,0.0,1.0,0,0.0,0.06787330316742081,,1.0
gemma-2-2b-it,new_error,3_audit_only,0.05,0.95,11,0.06666666666666667,0.06334841628959276,0.09090909090909091,0.8103448275862069
gemma-2-2b-it,new_error,3_audit_only,0.1,0.9,22,0.13333333333333333,0.058823529411764705,0.09090909090909091,0.6206896551724138
gemma-2-2b-it,new_error,3_audit_only,0.15,0.85,33,0.2,0.05429864253393665,0.09090909090909091,0.43103448275862066
gemma-2-2b-it,new_error,3_audit_only,0.2,0.8,44,0.3333333333333333,0.04524886877828054,0.11363636363636363,0.2413793103448276
gemma-2-2b-it,new_error,3_audit_only,0.25,0.75,55,0.3333333333333333,0.04524886877828054,0.09090909090909091,0.05172413793103448
gemma-2-2b-it,new_error,3_audit_only,0.3,0.7,66,0.4666666666666667,0.03619909502262444,0.10606060606060606,0.0
gemma-2-2b-it,new_error,3_audit_only,0.35,0.65,77,0.6,0.027149321266968326,0.11688311688311688,0.0
gemma-2-2b-it,new_error,3_audit_only,0.4,0.6,88,0.6666666666666666,0.02262443438914027,0.11363636363636363,0.0
gemma-2-2b-it,new_error,3_audit_only,0.45,0.55,99,0.6666666666666666,0.02262443438914027,0.10101010101010101,0.0
gemma-2-2b-it,new_error,3_audit_only,0.5,0.5,110,0.6666666666666666,0.02262443438914027,0.09090909090909091,0.0
gemma-2-2b-it,new_error,3_audit_only,0.55,0.44999999999999996,122,0.7333333333333333,0.01809954751131222,0.09016393442622951,0.0
gemma-2-2b-it,new_error,3_audit_only,0.6,0.4,133,0.7333333333333333,0.01809954751131222,0.08270676691729323,0.0
gemma-2-2b-it,new_error,3_audit_only,0.65,0.35,144,0.7333333333333333,0.01809954751131222,0.0763888888888889,0.0
gemma-2-2b-it,new_error,3_audit_only,0.7,0.30000000000000004,155,0.8,0.013574660633484163,0.07741935483870968,0.0
gemma-2-2b-it,new_error,3_audit_only,0.75,0.25,166,0.8666666666666667,0.00904977375565611,0.0783132530120482,0.0
gemma-2-2b-it,new_error,3_audit_only,0.8,0.19999999999999996,177,0.9333333333333333,0.004524886877828055,0.07909604519774012,0.0
gemma-2-2b-it,new_error,3_audit_only,0.85,0.15000000000000002,188,0.9333333333333333,0.004524886877828055,0.07446808510638298,0.0
gemma-2-2b-it,new_error,3_audit_only,0.9,0.09999999999999998,199,0.9333333333333333,0.004524886877828055,0.07035175879396985,0.0
gemma-2-2b-it,new_error,3_audit_only,0.95,0.050000000000000044,210,1.0,0.0,0.07142857142857142,0.0
gemma-2-2b-it,new_error,3_audit_only,1.0,0.0,221,1.0,0.0,0.06787330316742081,0.0
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.0,1.0,0,0.0,0.06787330316742081,,1.0
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.05,0.95,11,0.26666666666666666,0.049773755656108594,0.36363636363636365,0.9482758620689655
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.1,0.9,22,0.26666666666666666,0.049773755656108594,0.18181818181818182,0.8620689655172413
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.15,0.85,33,0.26666666666666666,0.049773755656108594,0.12121212121212122,0.8448275862068966
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.2,0.8,44,0.26666666666666666,0.049773755656108594,0.09090909090909091,0.7931034482758621
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.25,0.75,55,0.3333333333333333,0.04524886877828054,0.09090909090909091,0.7931034482758621
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.3,0.7,66,0.4,0.04072398190045249,0.09090909090909091,0.7241379310344828
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.35,0.65,77,0.4,0.04072398190045249,0.07792207792207792,0.6724137931034483
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.4,0.6,88,0.4,0.04072398190045249,0.06818181818181818,0.603448275862069
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.45,0.55,99,0.6666666666666666,0.02262443438914027,0.10101010101010101,0.5517241379310345
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.5,0.5,110,0.7333333333333333,0.01809954751131222,0.1,0.5172413793103449
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.55,0.44999999999999996,122,0.7333333333333333,0.01809954751131222,0.09016393442622951,0.43103448275862066
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.6,0.4,133,0.7333333333333333,0.01809954751131222,0.08270676691729323,0.39655172413793105
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.65,0.35,144,0.8,0.013574660633484163,0.08333333333333333,0.3103448275862069
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.7,0.30000000000000004,155,0.8666666666666667,0.00904977375565611,0.08387096774193549,0.25862068965517243
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.75,0.25,166,1.0,0.0,0.09036144578313253,0.1896551724137931
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.8,0.19999999999999996,177,1.0,0.0,0.0847457627118644,0.13793103448275862
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.85,0.15000000000000002,188,1.0,0.0,0.0797872340425532,0.08620689655172414
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.9,0.09999999999999998,199,1.0,0.0,0.07537688442211055,0.06896551724137931
gemma-2-2b-it,new_error,4_baseline_plus_audit,0.95,0.050000000000000044,210,1.0,0.0,0.07142857142857142,0.05172413793103448
gemma-2-2b-it,new_error,4_baseline_plus_audit,1.0,0.0,221,1.0,0.0,0.06787330316742081,0.0
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.0,1.0,0,0.0,0.06787330316742081,,1.0
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.05,0.95,11,0.13333333333333333,0.058823529411764705,0.18181818181818182,0.9137931034482759
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.1,0.9,22,0.26666666666666666,0.049773755656108594,0.18181818181818182,0.8620689655172413
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.15,0.85,33,0.26666666666666666,0.049773755656108594,0.12121212121212122,0.8275862068965517
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.2,0.8,44,0.3333333333333333,0.04524886877828054,0.11363636363636363,0.7413793103448276
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.25,0.75,55,0.3333333333333333,0.04524886877828054,0.09090909090909091,0.7068965517241379
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.3,0.7,66,0.3333333333333333,0.04524886877828054,0.07575757575757576,0.6896551724137931
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.35,0.65,77,0.3333333333333333,0.04524886877828054,0.06493506493506493,0.6551724137931034
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.4,0.6,88,0.4,0.04072398190045249,0.06818181818181818,0.603448275862069
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.45,0.55,99,0.4666666666666667,0.03619909502262444,0.0707070707070707,0.5689655172413793
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.5,0.5,110,0.4666666666666667,0.03619909502262444,0.06363636363636363,0.4827586206896552
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.55,0.44999999999999996,122,0.5333333333333333,0.03167420814479638,0.06557377049180328,0.41379310344827586
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.6,0.4,133,0.6666666666666666,0.02262443438914027,0.07518796992481203,0.3275862068965517
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.65,0.35,144,0.7333333333333333,0.01809954751131222,0.0763888888888889,0.29310344827586204
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.7,0.30000000000000004,155,0.8,0.013574660633484163,0.07741935483870968,0.2413793103448276
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.75,0.25,166,0.9333333333333333,0.004524886877828055,0.08433734939759036,0.1724137931034483
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.8,0.19999999999999996,177,1.0,0.0,0.0847457627118644,0.13793103448275862
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.85,0.15000000000000002,188,1.0,0.0,0.0797872340425532,0.10344827586206896
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.9,0.09999999999999998,199,1.0,0.0,0.07537688442211055,0.06896551724137931
gemma-2-2b-it,new_error,2b_baseline_plus_energy,0.95,0.050000000000000044,210,1.0,0.0,0.07142857142857142,0.017241379310344827
gemma-2-2b-it,new_error,2b_baseline_plus_energy,1.0,0.0,221,1.0,0.0,0.06787330316742081,0.0
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.0,1.0,0,0.0,0.06787330316742081,,1.0
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.05,0.95,11,0.13333333333333333,0.058823529411764705,0.18181818181818182,0.9137931034482759
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.1,0.9,22,0.26666666666666666,0.049773755656108594,0.18181818181818182,0.8620689655172413
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.15,0.85,33,0.26666666666666666,0.049773755656108594,0.12121212121212122,0.8275862068965517
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.2,0.8,44,0.3333333333333333,0.04524886877828054,0.11363636363636363,0.7413793103448276
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.25,0.75,55,0.3333333333333333,0.04524886877828054,0.09090909090909091,0.7068965517241379
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.3,0.7,66,0.3333333333333333,0.04524886877828054,0.07575757575757576,0.6896551724137931
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.35,0.65,77,0.4,0.04072398190045249,0.07792207792207792,0.6551724137931034
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.4,0.6,88,0.4,0.04072398190045249,0.06818181818181818,0.603448275862069
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.45,0.55,99,0.4666666666666667,0.03619909502262444,0.0707070707070707,0.5689655172413793
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.5,0.5,110,0.5333333333333333,0.03167420814479638,0.07272727272727272,0.4827586206896552
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.55,0.44999999999999996,122,0.5333333333333333,0.03167420814479638,0.06557377049180328,0.39655172413793105
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.6,0.4,133,0.6666666666666666,0.02262443438914027,0.07518796992481203,0.3275862068965517
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.65,0.35,144,0.7333333333333333,0.01809954751131222,0.0763888888888889,0.29310344827586204
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.7,0.30000000000000004,155,0.8,0.013574660633484163,0.07741935483870968,0.2413793103448276
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.75,0.25,166,0.9333333333333333,0.004524886877828055,0.08433734939759036,0.1724137931034483
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.8,0.19999999999999996,177,1.0,0.0,0.0847457627118644,0.13793103448275862
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.85,0.15000000000000002,188,1.0,0.0,0.0797872340425532,0.10344827586206896
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.9,0.09999999999999998,199,1.0,0.0,0.07537688442211055,0.06896551724137931
gemma-2-2b-it,new_error,4b_baseline_audit_energy,0.95,0.050000000000000044,210,1.0,0.0,0.07142857142857142,0.017241379310344827
gemma-2-2b-it,new_error,4b_baseline_audit_energy,1.0,0.0,221,1.0,0.0,0.06787330316742081,0.0
gemma-2-2b-it,new_error,random_order_expected,0.0,1.0,0,0.0,0.06787330316742081,,1.0
gemma-2-2b-it,new_error,random_order_expected,0.05,0.95,11,0.05,0.06447963800904977,0.06787330316742081,0.95
gemma-2-2b-it,new_error,random_order_expected,0.1,0.9,22,0.1,0.06108597285067873,0.06787330316742081,0.9
gemma-2-2b-it,new_error,random_order_expected,0.15,0.85,33,0.15,0.05769230769230769,0.06787330316742081,0.85
gemma-2-2b-it,new_error,random_order_expected,0.2,0.8,44,0.2,0.05429864253393665,0.06787330316742081,0.8
gemma-2-2b-it,new_error,random_order_expected,0.25,0.75,55,0.25,0.05090497737556561,0.06787330316742081,0.75
gemma-2-2b-it,new_error,random_order_expected,0.3,0.7,66,0.3,0.04751131221719456,0.06787330316742081,0.7
gemma-2-2b-it,new_error,random_order_expected,0.35,0.65,77,0.35,0.044117647058823525,0.06787330316742081,0.65
gemma-2-2b-it,new_error,random_order_expected,0.4,0.6,88,0.4,0.04072398190045248,0.06787330316742081,0.6
gemma-2-2b-it,new_error,random_order_expected,0.45,0.55,99,0.45,0.03733031674208145,0.06787330316742081,0.55
gemma-2-2b-it,new_error,random_order_expected,0.5,0.5,110,0.5,0.033936651583710405,0.06787330316742081,0.5
gemma-2-2b-it,new_error,random_order_expected,0.55,0.44999999999999996,122,0.55,0.030542986425339362,0.06787330316742081,0.44999999999999996
gemma-2-2b-it,new_error,random_order_expected,0.6,0.4,133,0.6,0.027149321266968326,0.06787330316742081,0.4
gemma-2-2b-it,new_error,random_order_expected,0.65,0.35,144,0.65,0.02375565610859728,0.06787330316742081,0.35
gemma-2-2b-it,new_error,random_order_expected,0.7,0.30000000000000004,155,0.7,0.020361990950226245,0.06787330316742081,0.30000000000000004
gemma-2-2b-it,new_error,random_order_expected,0.75,0.25,166,0.75,0.016968325791855202,0.06787330316742081,0.25
gemma-2-2b-it,new_error,random_order_expected,0.8,0.19999999999999996,177,0.8,0.013574660633484158,0.06787330316742081,0.19999999999999996
gemma-2-2b-it,new_error,random_order_expected,0.85,0.15000000000000002,188,0.85,0.010180995475113122,0.06787330316742081,0.15000000000000002
gemma-2-2b-it,new_error,random_order_expected,0.9,0.09999999999999998,199,0.9,0.006787330316742079,0.06787330316742081,0.09999999999999998
gemma-2-2b-it,new_error,random_order_expected,0.95,0.050000000000000044,210,0.95,0.0033936651583710434,0.06787330316742081,0.050000000000000044
gemma-2-2b-it,new_error,random_order_expected,1.0,0.0,221,1.0,0.0,0.06787330316742081,0.0
gemma-2-2b-it,audit_cross,2_baseline,0.0,1.0,0,0.0,0.639344262295082,,1.0
gemma-2-2b-it,audit_cross,2_baseline,0.05,0.95,6,0.05128205128205128,0.6065573770491803,0.6666666666666666,0.9508196721311475
gemma-2-2b-it,audit_cross,2_baseline,0.1,0.9,12,0.10256410256410256,0.5737704918032787,0.6666666666666666,0.9016393442622951
gemma-2-2b-it,audit_cross,2_baseline,0.15,0.85,18,0.14102564102564102,0.5491803278688525,0.6111111111111112,0.8524590163934426
gemma-2-2b-it,audit_cross,2_baseline,0.2,0.8,24,0.20512820512820512,0.5081967213114754,0.6666666666666666,0.8032786885245902
gemma-2-2b-it,audit_cross,2_baseline,0.25,0.75,30,0.2692307692307692,0.4672131147540984,0.7,0.7540983606557377
gemma-2-2b-it,audit_cross,2_baseline,0.3,0.7,37,0.32051282051282054,0.4344262295081967,0.6756756756756757,0.6967213114754098
gemma-2-2b-it,audit_cross,2_baseline,0.35,0.65,43,0.38461538461538464,0.39344262295081966,0.6976744186046512,0.6475409836065574
gemma-2-2b-it,audit_cross,2_baseline,0.4,0.6,49,0.46153846153846156,0.3442622950819672,0.7346938775510204,0.5983606557377049
gemma-2-2b-it,audit_cross,2_baseline,0.45,0.55,55,0.5,0.319672131147541,0.7090909090909091,0.5491803278688525
gemma-2-2b-it,audit_cross,2_baseline,0.5,0.5,61,0.5641025641025641,0.2786885245901639,0.7213114754098361,0.5
gemma-2-2b-it,audit_cross,2_baseline,0.55,0.44999999999999996,67,0.6153846153846154,0.2459016393442623,0.7164179104477612,0.45081967213114754
gemma-2-2b-it,audit_cross,2_baseline,0.6,0.4,73,0.6794871794871795,0.20491803278688525,0.726027397260274,0.4016393442622951
gemma-2-2b-it,audit_cross,2_baseline,0.65,0.35,79,0.7564102564102564,0.1557377049180328,0.7468354430379747,0.3524590163934426
gemma-2-2b-it,audit_cross,2_baseline,0.7,0.30000000000000004,85,0.782051282051282,0.13934426229508196,0.7176470588235294,0.30327868852459017
gemma-2-2b-it,audit_cross,2_baseline,0.75,0.25,92,0.8205128205128205,0.11475409836065574,0.6956521739130435,0.2459016393442623
gemma-2-2b-it,audit_cross,2_baseline,0.8,0.19999999999999996,98,0.8846153846153846,0.07377049180327869,0.7040816326530612,0.19672131147540983
gemma-2-2b-it,audit_cross,2_baseline,0.85,0.15000000000000002,104,0.9230769230769231,0.04918032786885246,0.6923076923076923,0.14754098360655737
gemma-2-2b-it,audit_cross,2_baseline,0.9,0.09999999999999998,110,0.9487179487179487,0.03278688524590164,0.6727272727272727,0.09836065573770492
gemma-2-2b-it,audit_cross,2_baseline,0.95,0.050000000000000044,116,0.9615384615384616,0.02459016393442623,0.646551724137931,0.04918032786885246
gemma-2-2b-it,audit_cross,2_baseline,1.0,0.0,122,1.0,0.0,0.639344262295082,0.0
gemma-2-2b-it,audit_cross,3_audit_only,0.0,1.0,0,0.0,0.639344262295082,,1.0
gemma-2-2b-it,audit_cross,3_audit_only,0.05,0.95,6,0.07692307692307693,0.5901639344262295,1.0,0.9508196721311475
gemma-2-2b-it,audit_cross,3_audit_only,0.1,0.9,12,0.15384615384615385,0.5409836065573771,1.0,0.9016393442622951
gemma-2-2b-it,audit_cross,3_audit_only,0.15,0.85,18,0.23076923076923078,0.4918032786885246,1.0,0.8524590163934426
gemma-2-2b-it,audit_cross,3_audit_only,0.2,0.8,24,0.2692307692307692,0.4672131147540984,0.875,0.8032786885245902
gemma-2-2b-it,audit_cross,3_audit_only,0.25,0.75,30,0.32051282051282054,0.4344262295081967,0.8333333333333334,0.7540983606557377
gemma-2-2b-it,audit_cross,3_audit_only,0.3,0.7,37,0.41025641025641024,0.3770491803278688,0.8648648648648649,0.6967213114754098
gemma-2-2b-it,audit_cross,3_audit_only,0.35,0.65,43,0.44871794871794873,0.3524590163934426,0.813953488372093,0.6475409836065574
gemma-2-2b-it,audit_cross,3_audit_only,0.4,0.6,49,0.5128205128205128,0.3114754098360656,0.8163265306122449,0.5983606557377049
gemma-2-2b-it,audit_cross,3_audit_only,0.45,0.55,55,0.5641025641025641,0.2786885245901639,0.8,0.5491803278688525
gemma-2-2b-it,audit_cross,3_audit_only,0.5,0.5,61,0.5769230769230769,0.27049180327868855,0.7377049180327869,0.5
gemma-2-2b-it,audit_cross,3_audit_only,0.55,0.44999999999999996,67,0.6025641025641025,0.2540983606557377,0.7014925373134329,0.45081967213114754
gemma-2-2b-it,audit_cross,3_audit_only,0.6,0.4,73,0.6538461538461539,0.22131147540983606,0.6986301369863014,0.4016393442622951
gemma-2-2b-it,audit_cross,3_audit_only,0.65,0.35,79,0.7051282051282052,0.1885245901639344,0.6962025316455697,0.3524590163934426
gemma-2-2b-it,audit_cross,3_audit_only,0.7,0.30000000000000004,85,0.717948717948718,0.18032786885245902,0.6588235294117647,0.30327868852459017
gemma-2-2b-it,audit_cross,3_audit_only,0.75,0.25,92,0.782051282051282,0.13934426229508196,0.6630434782608695,0.2459016393442623
gemma-2-2b-it,audit_cross,3_audit_only,0.8,0.19999999999999996,98,0.8589743589743589,0.09016393442622951,0.6836734693877551,0.19672131147540983
gemma-2-2b-it,audit_cross,3_audit_only,0.85,0.15000000000000002,104,0.9230769230769231,0.04918032786885246,0.6923076923076923,0.14754098360655737
gemma-2-2b-it,audit_cross,3_audit_only,0.9,0.09999999999999998,110,0.9487179487179487,0.03278688524590164,0.6727272727272727,0.09836065573770492
gemma-2-2b-it,audit_cross,3_audit_only,0.95,0.050000000000000044,116,0.9743589743589743,0.01639344262295082,0.6551724137931034,0.04918032786885246
gemma-2-2b-it,audit_cross,3_audit_only,1.0,0.0,122,1.0,0.0,0.639344262295082,0.0
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.0,1.0,0,0.0,0.639344262295082,,1.0
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.05,0.95,6,0.07692307692307693,0.5901639344262295,1.0,0.9508196721311475
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.1,0.9,12,0.15384615384615385,0.5409836065573771,1.0,0.9016393442622951
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.15,0.85,18,0.23076923076923078,0.4918032786885246,1.0,0.8524590163934426
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.2,0.8,24,0.28205128205128205,0.45901639344262296,0.9166666666666666,0.8032786885245902
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.25,0.75,30,0.3333333333333333,0.4262295081967213,0.8666666666666667,0.7540983606557377
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.3,0.7,37,0.3974358974358974,0.38524590163934425,0.8378378378378378,0.6967213114754098
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.35,0.65,43,0.46153846153846156,0.3442622950819672,0.8372093023255814,0.6475409836065574
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.4,0.6,49,0.5256410256410257,0.30327868852459017,0.8367346938775511,0.5983606557377049
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.45,0.55,55,0.5641025641025641,0.2786885245901639,0.8,0.5491803278688525
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.5,0.5,61,0.6153846153846154,0.2459016393442623,0.7868852459016393,0.5
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.55,0.44999999999999996,67,0.6538461538461539,0.22131147540983606,0.7611940298507462,0.45081967213114754
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.6,0.4,73,0.6794871794871795,0.20491803278688525,0.726027397260274,0.4016393442622951
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.65,0.35,79,0.7307692307692307,0.1721311475409836,0.7215189873417721,0.3524590163934426
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.7,0.30000000000000004,85,0.782051282051282,0.13934426229508196,0.7176470588235294,0.30327868852459017
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.75,0.25,92,0.8589743589743589,0.09016393442622951,0.7282608695652174,0.2459016393442623
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.8,0.19999999999999996,98,0.8974358974358975,0.06557377049180328,0.7142857142857143,0.19672131147540983
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.85,0.15000000000000002,104,0.9102564102564102,0.05737704918032787,0.6826923076923077,0.14754098360655737
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.9,0.09999999999999998,110,0.9743589743589743,0.01639344262295082,0.6909090909090909,0.09836065573770492
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,0.95,0.050000000000000044,116,1.0,0.0,0.6724137931034483,0.04918032786885246
gemma-2-2b-it,audit_cross,4_baseline_plus_audit,1.0,0.0,122,1.0,0.0,0.639344262295082,0.0
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.0,1.0,0,0.0,0.639344262295082,,1.0
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.05,0.95,6,0.0641025641025641,0.5983606557377049,0.8333333333333334,0.9508196721311475
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.1,0.9,12,0.10256410256410256,0.5737704918032787,0.6666666666666666,0.9016393442622951
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.15,0.85,18,0.1794871794871795,0.5245901639344263,0.7777777777777778,0.8524590163934426
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.2,0.8,24,0.2564102564102564,0.47540983606557374,0.8333333333333334,0.8032786885245902
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.25,0.75,30,0.2692307692307692,0.4672131147540984,0.7,0.7540983606557377
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.3,0.7,37,0.32051282051282054,0.4344262295081967,0.6756756756756757,0.6967213114754098
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.35,0.65,43,0.38461538461538464,0.39344262295081966,0.6976744186046512,0.6475409836065574
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.4,0.6,49,0.4358974358974359,0.36065573770491804,0.6938775510204082,0.5983606557377049
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.45,0.55,55,0.5,0.319672131147541,0.7090909090909091,0.5491803278688525
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.5,0.5,61,0.5256410256410257,0.30327868852459017,0.6721311475409836,0.5
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.55,0.44999999999999996,67,0.6025641025641025,0.2540983606557377,0.7014925373134329,0.45081967213114754
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.6,0.4,73,0.6794871794871795,0.20491803278688525,0.726027397260274,0.4016393442622951
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.65,0.35,79,0.7307692307692307,0.1721311475409836,0.7215189873417721,0.3524590163934426
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.7,0.30000000000000004,85,0.7948717948717948,0.13114754098360656,0.7294117647058823,0.30327868852459017
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.75,0.25,92,0.8333333333333334,0.10655737704918032,0.7065217391304348,0.2459016393442623
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.8,0.19999999999999996,98,0.8589743589743589,0.09016393442622951,0.6836734693877551,0.19672131147540983
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.85,0.15000000000000002,104,0.9102564102564102,0.05737704918032787,0.6826923076923077,0.14754098360655737
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.9,0.09999999999999998,110,0.9487179487179487,0.03278688524590164,0.6727272727272727,0.09836065573770492
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,0.95,0.050000000000000044,116,0.9743589743589743,0.01639344262295082,0.6551724137931034,0.04918032786885246
gemma-2-2b-it,audit_cross,2b_baseline_plus_energy,1.0,0.0,122,1.0,0.0,0.639344262295082,0.0
gemma-2-2b-it,audit_cross,4b_baseline_audit_energy,0.0,1.0,0,0.0,0.639344262295082,,1.0
gemma-2-2b-it,audit_cross,4b_baseline_audit_energy,0.05,0.95,6,0.07692307692307693,0.5901639344262295,1.0,0.9508196721311475
gemma-2-2b-it,audit_cross,4b_baseline_audit_energy,0.1,0.9,12,0.15384615384615385,0.5409836065573771,1.0,0.9016393442622951
gemma-2-2b-it,audit_cross,4b_baseline_audit_energy,0.15,0.85,18,0.1794871794871795,0.5245901639344263,0.7777777777777778,0.8524590163934426
gemma-2-2b-it,audit_cross,4b_baseline_audit_energy,0.2,0.8,24,0.2564102564102564,0.47540983606557374,0.8333333333333334,0.8032786885245902
gemma-2-2b-it,audit_cross,4b_baseline_audit_energy,0.25,0.75,30,0.3333333333333333,0.4262295081967213,0.8666666666666667,0.7540983606557377
gemma-2-2b-it,audit_cross,4b_baseline_audit_energy,0.3,0.7,37,0.3974358974358974,0.38524590163934425,0.8378378378378378,0.6967213114754098
gemma-2-2b-it,audit_cross,4b_baseline_audit_energy,0.35,0.65,43,0.47435897435897434,0.3360655737704918,0.8604651162790697,0.6475409836065574
gemma-2-2b-it,audit_cross,4b_baseline_audit_energy,0.4,0.6,49,0.5384615384615384,0.29508196721311475,0.8571428571428571,0.5983606557377049
